video_num;class_name;bbox_coverage;img_path
3;dashboard;full_not_tight;cropped_dials_students_abc\1591_3_dashboard.png
3;airspeed_indicator;none;cropped_dials_students_abc\1591_3_airspeed_indicator.png
3;attitude_indicator;none;cropped_dials_students_abc\1591_3_attitude_indicator.png
3;altimeter;none;cropped_dials_students_abc\1591_3_altimeter.png
3;turn_coordinator;none;cropped_dials_students_abc\1591_3_turn_coordinator.png
3;heading_indicator;none;cropped_dials_students_abc\1591_3_heading_indicator.png
3;vertical_speed_indicator;none;cropped_dials_students_abc\1591_3_vertical_speed_indicator.png
3;other_dial;none;cropped_dials_students_abc\1591_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1591_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1591_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1592_3_dashboard.png
3;airspeed_indicator;none;cropped_dials_students_abc\1592_3_airspeed_indicator.png
3;attitude_indicator;none;cropped_dials_students_abc\1592_3_attitude_indicator.png
3;altimeter;none;cropped_dials_students_abc\1592_3_altimeter.png
3;turn_coordinator;none;cropped_dials_students_abc\1592_3_turn_coordinator.png
3;heading_indicator;none;cropped_dials_students_abc\1592_3_heading_indicator.png
3;vertical_speed_indicator;none;cropped_dials_students_abc\1592_3_vertical_speed_indicator.png
3;other_dial;none;cropped_dials_students_abc\1592_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1592_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1592_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1593_3_dashboard.png
3;airspeed_indicator;none;cropped_dials_students_abc\1593_3_airspeed_indicator.png
3;attitude_indicator;none;cropped_dials_students_abc\1593_3_attitude_indicator.png
3;altimeter;none;cropped_dials_students_abc\1593_3_altimeter.png
3;turn_coordinator;none;cropped_dials_students_abc\1593_3_turn_coordinator.png
3;heading_indicator;none;cropped_dials_students_abc\1593_3_heading_indicator.png
3;vertical_speed_indicator;none;cropped_dials_students_abc\1593_3_vertical_speed_indicator.png
3;other_dial;none;cropped_dials_students_abc\1593_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1593_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1593_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1594_3_dashboard.png
3;airspeed_indicator;none;cropped_dials_students_abc\1594_3_airspeed_indicator.png
3;attitude_indicator;none;cropped_dials_students_abc\1594_3_attitude_indicator.png
3;altimeter;none;cropped_dials_students_abc\1594_3_altimeter.png
3;turn_coordinator;none;cropped_dials_students_abc\1594_3_turn_coordinator.png
3;heading_indicator;none;cropped_dials_students_abc\1594_3_heading_indicator.png
3;vertical_speed_indicator;none;cropped_dials_students_abc\1594_3_vertical_speed_indicator.png
3;other_dial;none;cropped_dials_students_abc\1594_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1594_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1594_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1595_3_dashboard.png
3;airspeed_indicator;none;cropped_dials_students_abc\1595_3_airspeed_indicator.png
3;attitude_indicator;none;cropped_dials_students_abc\1595_3_attitude_indicator.png
3;altimeter;none;cropped_dials_students_abc\1595_3_altimeter.png
3;turn_coordinator;none;cropped_dials_students_abc\1595_3_turn_coordinator.png
3;heading_indicator;none;cropped_dials_students_abc\1595_3_heading_indicator.png
3;vertical_speed_indicator;none;cropped_dials_students_abc\1595_3_vertical_speed_indicator.png
3;other_dial;none;cropped_dials_students_abc\1595_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1595_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1595_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1596_3_dashboard.png
3;airspeed_indicator;none;cropped_dials_students_abc\1596_3_airspeed_indicator.png
3;attitude_indicator;none;cropped_dials_students_abc\1596_3_attitude_indicator.png
3;altimeter;none;cropped_dials_students_abc\1596_3_altimeter.png
3;turn_coordinator;none;cropped_dials_students_abc\1596_3_turn_coordinator.png
3;heading_indicator;none;cropped_dials_students_abc\1596_3_heading_indicator.png
3;vertical_speed_indicator;none;cropped_dials_students_abc\1596_3_vertical_speed_indicator.png
3;other_dial;none;cropped_dials_students_abc\1596_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1596_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1596_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1597_3_dashboard.png
3;airspeed_indicator;none;cropped_dials_students_abc\1597_3_airspeed_indicator.png
3;attitude_indicator;none;cropped_dials_students_abc\1597_3_attitude_indicator.png
3;altimeter;none;cropped_dials_students_abc\1597_3_altimeter.png
3;turn_coordinator;none;cropped_dials_students_abc\1597_3_turn_coordinator.png
3;heading_indicator;none;cropped_dials_students_abc\1597_3_heading_indicator.png
3;vertical_speed_indicator;none;cropped_dials_students_abc\1597_3_vertical_speed_indicator.png
3;other_dial;none;cropped_dials_students_abc\1597_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1597_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1597_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1598_3_dashboard.png
3;airspeed_indicator;none;cropped_dials_students_abc\1598_3_airspeed_indicator.png
3;attitude_indicator;none;cropped_dials_students_abc\1598_3_attitude_indicator.png
3;altimeter;none;cropped_dials_students_abc\1598_3_altimeter.png
3;turn_coordinator;none;cropped_dials_students_abc\1598_3_turn_coordinator.png
3;heading_indicator;none;cropped_dials_students_abc\1598_3_heading_indicator.png
3;vertical_speed_indicator;none;cropped_dials_students_abc\1598_3_vertical_speed_indicator.png
3;other_dial;none;cropped_dials_students_abc\1598_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1598_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1598_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1599_3_dashboard.png
3;airspeed_indicator;none;cropped_dials_students_abc\1599_3_airspeed_indicator.png
3;attitude_indicator;none;cropped_dials_students_abc\1599_3_attitude_indicator.png
3;altimeter;none;cropped_dials_students_abc\1599_3_altimeter.png
3;turn_coordinator;none;cropped_dials_students_abc\1599_3_turn_coordinator.png
3;heading_indicator;none;cropped_dials_students_abc\1599_3_heading_indicator.png
3;vertical_speed_indicator;none;cropped_dials_students_abc\1599_3_vertical_speed_indicator.png
3;other_dial;none;cropped_dials_students_abc\1599_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1599_3_other_dial.png
3;other_dial;none;cropped_dials_students_abc\1599_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1600_3_dashboard.png
3;airspeed_indicator;partial;cropped_dials_students_abc\1600_3_airspeed_indicator.png
3;attitude_indicator;partial;cropped_dials_students_abc\1600_3_attitude_indicator.png
3;altimeter;partial;cropped_dials_students_abc\1600_3_altimeter.png
3;turn_coordinator;partial;cropped_dials_students_abc\1600_3_turn_coordinator.png
3;heading_indicator;partial;cropped_dials_students_abc\1600_3_heading_indicator.png
3;vertical_speed_indicator;partial;cropped_dials_students_abc\1600_3_vertical_speed_indicator.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1600_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1600_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1600_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1601_3_dashboard.png
3;airspeed_indicator;partial;cropped_dials_students_abc\1601_3_airspeed_indicator.png
3;attitude_indicator;partial;cropped_dials_students_abc\1601_3_attitude_indicator.png
3;altimeter;partial;cropped_dials_students_abc\1601_3_altimeter.png
3;turn_coordinator;partial;cropped_dials_students_abc\1601_3_turn_coordinator.png
3;heading_indicator;partial;cropped_dials_students_abc\1601_3_heading_indicator.png
3;vertical_speed_indicator;partial;cropped_dials_students_abc\1601_3_vertical_speed_indicator.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1601_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1601_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1601_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1602_3_dashboard.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1602_3_airspeed_indicator.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1602_3_attitude_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1602_3_altimeter.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1602_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1602_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1602_3_vertical_speed_indicator.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1602_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1602_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1602_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1603_3_dashboard.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1603_3_airspeed_indicator.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1603_3_attitude_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1603_3_altimeter.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1603_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1603_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1603_3_vertical_speed_indicator.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1603_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1603_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1603_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1604_3_dashboard.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1604_3_airspeed_indicator.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1604_3_attitude_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1604_3_altimeter.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1604_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1604_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1604_3_vertical_speed_indicator.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1604_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1604_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1604_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1605_3_dashboard.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1605_3_airspeed_indicator.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1605_3_attitude_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1605_3_altimeter.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1605_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1605_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1605_3_vertical_speed_indicator.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1605_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1605_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1605_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1606_3_dashboard.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1606_3_airspeed_indicator.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1606_3_attitude_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1606_3_altimeter.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1606_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1606_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1606_3_vertical_speed_indicator.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1606_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1606_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1606_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1607_3_dashboard.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1607_3_airspeed_indicator.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1607_3_attitude_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1607_3_altimeter.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1607_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1607_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1607_3_vertical_speed_indicator.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1607_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1607_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1607_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1608_3_dashboard.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1608_3_airspeed_indicator.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1608_3_attitude_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1608_3_altimeter.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1608_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1608_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1608_3_vertical_speed_indicator.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1608_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1608_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1608_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1609_3_dashboard.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1609_3_airspeed_indicator.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1609_3_attitude_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1609_3_altimeter.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1609_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1609_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1609_3_vertical_speed_indicator.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1609_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1609_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1609_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1610_3_dashboard.png
3;airspeed_indicator;partial;cropped_dials_students_abc\1610_3_airspeed_indicator.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1610_3_attitude_indicator.png
3;altimeter;partial;cropped_dials_students_abc\1610_3_altimeter.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1610_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1610_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1610_3_vertical_speed_indicator.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1610_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1610_3_other_dial.png
3;other_dial;multiple_objects;cropped_dials_students_abc\1610_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1610_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1610_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1610_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1611_3_dashboard.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1611_3_airspeed_indicator.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1611_3_attitude_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1611_3_altimeter.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1611_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1611_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1611_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1611_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1611_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1611_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1611_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1611_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1611_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1611_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1612_3_dashboard.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1612_3_airspeed_indicator.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1612_3_attitude_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1612_3_altimeter.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1612_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1612_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1612_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1612_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1612_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1612_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1612_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1612_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1612_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1612_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1613_3_dashboard.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1613_3_airspeed_indicator.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1613_3_attitude_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1613_3_altimeter.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1613_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1613_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1613_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1613_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1613_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1613_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1613_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1613_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1613_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1613_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1614_3_dashboard.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1614_3_airspeed_indicator.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1614_3_attitude_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1614_3_altimeter.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1614_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1614_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1614_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1614_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1614_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1614_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1614_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1614_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1614_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1614_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1615_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1615_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1615_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1615_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1615_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1615_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1615_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1615_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1615_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1615_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1616_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1616_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1616_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1616_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1616_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1616_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1616_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1616_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1616_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1616_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1617_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1617_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1617_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1617_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1617_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1617_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1617_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1617_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1617_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1617_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1618_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1618_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1618_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1618_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1618_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1618_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1618_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1618_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1618_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1618_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1619_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1619_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1619_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1619_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1619_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1619_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1619_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1619_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1619_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1619_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1620_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1620_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1620_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1620_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1620_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1620_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1620_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1620_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1620_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1620_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1621_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1621_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1621_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1621_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1621_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1621_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1621_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1621_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1621_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1621_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1622_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1622_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1622_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1622_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1622_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1622_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1622_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1622_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1622_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1622_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\1623_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\1623_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\1623_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\1623_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\1623_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\1623_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\1623_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\1623_3_altimeter.png
